,importance
gvn,0.2906687205183373
instcombine,0.2007094210960365
inline,0.19443820197042547
licm,0.1923983167469751
iv_users,0.031193908812697728
jump_threading,0.02833509951842374
simplifycfg,0.01918850357631409
ipsccp,0.018235540864475697
print_used_types,0.013102215379617685
sccp,0.011730071516696885
root,0.0
time_passes,0.0
