,importance
gvn,0.352315543848986
licm,0.23435498976547436
instcombine,0.16583192383317955
inline,0.09059534459439395
jump_threading,0.0397451162550547
iv_users,0.033779247926625525
ipsccp,0.02922149459877303
simplifycfg,0.023961051455153835
sccp,0.017807016069686814
print_used_types,0.012388271652672358
root,0.0
time_passes,0.0
