,importance
gvn,0.2895004305014896
instcombine,0.201568398228541
licm,0.1952134486474521
inline,0.18433990867706077
#yes,0.0486923897985129
iv_users,0.02814267819230804
jump_threading,0.01941629738189238
ipsccp,0.012713585147407806
simplifycfg,0.009279940038158874
print_used_types,0.006184590745518801
sccp,0.00494833264165756
