,importance
x_10,0.5626036169231753
x_8,0.13892112382804528
BZip2,0.12035493575431502
Deflate,0.11283641997721798
x_6,0.023504900952383116
PPMd,0.01932985812630091
LZMA2,0.00971694183210984
LZMA,0.009469489866531585
#yes,0.000664202711522579
mtOff,0.0005440314992182902
BlockSize_1,0.00021401845238315644
Files_0,0.00018395090995338716
BlockSize_4,0.00017998499534978467
BlockSize_2,0.00014840587695607557
x_4,0.000139805360226892
tmOff,0.00012386784147301743
BlockSize_8,0.00012327968246964174
HeaderCompressionOff,0.00011423245807048316
filterOff,6.287275267227464e-05
BlockSize_16,5.136626186300868e-05
BlockSize_4096,4.9336873227899146e-05
BlockSize_512,4.667118797070121e-05
BlockSize_2048,4.561565179870711e-05
Files_100,4.54144055389546e-05
BlockSize_32,4.269474142800641e-05
Files_60,4.141522787621212e-05
Files_70,4.069240407742359e-05
Files_80,3.987191998240632e-05
BlockSize_256,3.922009841349123e-05
Files_40,3.7495185493632654e-05
BlockSize_64,3.593018275158219e-05
BlockSize_1024,3.537700003442367e-05
Files_20,3.4668769865130265e-05
Files_50,3.4459244586566695e-05
Files_10,3.186515305478283e-05
Files_30,3.108142753770761e-05
Files_90,3.0812716592760285e-05
BlockSize_128,2.6376917937333393e-05
x_0,1.4605509305529884e-05
x_2,9.089320289277653e-06
