,importance
x_10,0.5672792470979676
x_8,0.13894539054739194
BZip2,0.12100458048626336
Deflate,0.10725663220602781
PPMd,0.030283978416009508
x_6,0.026503959904823796
LZMA,0.004018939506445343
LZMA2,0.002144233050841013
x_2,0.0008672662138467813
#yes,0.0005325064022284741
x_0,0.0003801946909936142
x_4,0.0003217897596106347
HeaderCompressionOff,0.00012766046062907065
mtOff,9.543702110481209e-05
Files_0,7.989364270134976e-05
BlockSize_1,5.021599648019348e-05
BlockSize_4,3.589293759343128e-05
tmOff,3.5754646352972985e-05
BlockSize_2,1.6862084489088857e-05
BlockSize_8,1.2333489912935607e-05
filterOff,4.7535702857086805e-06
BlockSize_1024,1.0857596019550688e-06
Files_10,6.14904033170776e-07
Files_30,4.3189680392431813e-07
BlockSize_4096,3.45307561493311e-07
Files_20,0.0
Files_40,0.0
Files_50,0.0
BlockSize_2048,0.0
Files_70,0.0
BlockSize_512,0.0
Files_80,0.0
BlockSize_128,0.0
BlockSize_64,0.0
BlockSize_32,0.0
BlockSize_16,0.0
Files_60,0.0
Files_100,0.0
Files_90,0.0
BlockSize_256,0.0
