,importance
x_10,0.7111372611126606
BZip2,0.10094726440731136
Deflate,0.03882664554381002
mtOff,0.027174406372470556
LZMA2,0.01852749821920293
Files_60,0.01816754671094794
tmOff,0.017868777144720144
Files_30,0.01737991615848897
BlockSize_4,0.013452275268131716
BlockSize_2,0.011261184950073055
Files_70,0.009485930845704756
BlockSize_128,0.0038686054511260816
x_8,0.0036794993790182744
BlockSize_2048,0.0024140221500210113
BlockSize_32,0.0023547162873043858
PPMd,0.0023464844776107086
LZMA,0.00045937382025461527
x_2,0.00029474319077841865
BlockSize_64,6.645457956264684e-05
HeaderCompressionOff,5.171946976225617e-05
x_0,4.6621030857445755e-05
Files_100,4.3915945685558415e-05
BlockSize_256,4.159878898853859e-05
x_4,2.3171435737766977e-05
Files_10,2.19435483738307e-05
Files_90,1.749919273956271e-05
x_6,1.4843586016078731e-05
Files_50,1.0898826220360708e-05
Files_40,9.128945767289095e-06
filterOff,3.247933330802896e-06
BlockSize_1024,9.231823053413213e-07
BlockSize_1,8.429597258869099e-07
BlockSize_512,7.47365457501183e-07
BlockSize_4096,1.8464189101048073e-07
BlockSize_16,7.811418048068495e-08
Files_20,2.8963762077427822e-08
BlockSize,0.0
x,0.0
Files_0,0.0
Files,0.0
BlockSize_8,0.0
Files_80,0.0
CompressionMethod,0.0
root,0.0
