,importance
x_10,0.5651398527565553
x_8,0.1383910006106174
BZip2,0.12024380220378078
Deflate,0.11121917391060573
x_6,0.023056163981730517
PPMd,0.018658311414770267
LZMA,0.010046054955512992
LZMA2,0.01002665928532523
#yes,0.0008307701828299625
mtOff,0.00043231622441630534
BlockSize_1,0.00021387208377716288
Files_0,0.00018675768987280012
BlockSize_4,0.00016535586793665354
BlockSize_2,0.0001521266475515518
x_4,0.00014624372906389064
BlockSize_8,0.00013017314536402082
tmOff,0.00012835778860576048
HeaderCompressionOff,6.12507066783994e-05
BlockSize_16,5.167263319334604e-05
filterOff,5.047938902988245e-05
BlockSize_4096,4.9153777462118436e-05
BlockSize_2048,4.552192743397823e-05
BlockSize_32,4.440354685007418e-05
BlockSize_512,4.3389853729883914e-05
Files_40,4.1826712058366184e-05
Files_100,4.084628186056649e-05
Files_70,4.012165125691274e-05
Files_80,3.8564272963866285e-05
Files_60,3.837236529712358e-05
Files_20,3.3222512533633734e-05
Files_10,3.227564538882973e-05
BlockSize_256,3.216604096649845e-05
BlockSize_64,3.087375448947777e-05
BlockSize_128,2.7041217443773203e-05
Files_90,2.6754705492436272e-05
Files_30,2.6545821323622632e-05
Files_50,2.6248687316975703e-05
BlockSize_1024,2.4003815352196076e-05
x_0,1.873273001443946e-05
x_2,9.539473547108405e-06
