,importance
x_10,0.5609218393369374
x_8,0.13858033422927307
BZip2,0.1206400148766735
Deflate,0.11355110973197921
x_6,0.023747886577256266
PPMd,0.018918157926958258
LZMA,0.010214885487664324
LZMA2,0.010212877768890044
#yes,0.0006027274713391673
mtOff,0.0005898268396151533
BlockSize_1,0.00021577190314575167
BlockSize_4,0.00018591507661209778
Files_0,0.00017557738005231823
BlockSize_2,0.00014441490297003473
x_4,0.00013548862037555677
tmOff,0.00012813541529693866
BlockSize_8,0.00011809230533894335
HeaderCompressionOff,8.794900647388701e-05
filterOff,6.504248141430594e-05
BlockSize_4096,5.016298254074422e-05
BlockSize_16,5.0136100087653845e-05
BlockSize_512,4.7850357751589174e-05
Files_100,4.776974869808296e-05
BlockSize_2048,4.4032759798097005e-05
Files_60,4.339726047722449e-05
BlockSize_32,4.1838667080647036e-05
Files_40,3.999321935045818e-05
Files_50,3.992675907725948e-05
Files_80,3.935522535886956e-05
Files_70,3.912833934651393e-05
BlockSize_256,3.80173606668269e-05
Files_20,3.2861159106841325e-05
BlockSize_1024,3.269007219044176e-05
Files_30,3.173090223555995e-05
BlockSize_64,3.12617670880765e-05
Files_10,3.0141780098755356e-05
BlockSize_128,3.0014752567773304e-05
Files_90,2.9008448105095023e-05
x_0,1.4413345009481595e-05
x_2,1.0221655097616821e-05
