,importance
x_10,0.44263471967714635
BZip2,0.2879979625224325
Deflate,0.12455710106705295
x_8,0.05794990761924058
PPMd,0.05650308963633554
x_6,0.025581516188111848
LZMA,0.00283412657910067
mtOff,0.0006652616857108039
#yes,0.00041619503452619485
LZMA2,0.0003960243356532757
tmOff,8.580833434036078e-05
x_2,6.549870002676197e-05
x_0,5.577246814343886e-05
filterOff,5.035862888525496e-05
BlockSize_1,3.9735942862278085e-05
x_4,3.922362969991235e-05
HeaderCompressionOff,3.870183046714701e-05
BlockSize_64,2.8178314388968577e-05
Files_0,2.1065472712104143e-05
BlockSize_4,1.6111326246285086e-05
BlockSize_16,1.044171768353882e-05
BlockSize_2,5.8056737628190034e-06
BlockSize_8,3.057037470839026e-06
BlockSize_2048,2.4277608801169365e-06
Files_20,1.2709076013461643e-06
Files_30,6.379095181073916e-07
BlockSize_1024,0.0
Files_10,0.0
Files_40,0.0
BlockSize_4096,0.0
Files_50,0.0
BlockSize_512,0.0
BlockSize_256,0.0
Files_60,0.0
BlockSize_32,0.0
Files_100,0.0
Files_90,0.0
Files_80,0.0
Files_70,0.0
BlockSize_128,0.0
