,importance
x_10,0.7997543800071978
x_8,0.0931419459894689
BZip2,0.06255105653722982
Deflate,0.016800057708492622
PPMd,0.011504394959652949
Files_0,0.00659044765245051
BlockSize_2048,0.002773625702123843
LZMA,0.00243774173231248
x_6,0.002272812912016954
LZMA2,0.0009675836785815754
Files_90,0.0004887931104523717
tmOff,0.00010309952424427182
x_0,6.994650885584632e-05
x_4,6.949012627746051e-05
HeaderCompressionOff,5.6535051468257526e-05
x_2,5.312892220247134e-05
BlockSize_32,4.328948077515842e-05
Files_50,3.323499366924286e-05
filterOff,3.274364634119135e-05
mtOff,3.083596406501382e-05
Files_40,2.243813099840207e-05
Files_60,1.9880193754803142e-05
BlockSize_1,1.908788738243381e-05
BlockSize_16,1.5168311044347259e-05
BlockSize_8,1.4956823160481051e-05
Files_20,1.1987511083423167e-05
BlockSize_1024,1.1832885768621193e-05
BlockSize_256,1.158327715646695e-05
Files_100,1.0636899587209059e-05
BlockSize_2,9.97423561192553e-06
Files_30,9.909902724409761e-06
Files_10,9.837857309332999e-06
Files_80,9.647608122087191e-06
BlockSize_512,9.501629090345613e-06
BlockSize_4096,8.799883185453858e-06
BlockSize_4,8.618991829073623e-06
Files_70,8.189393239240493e-06
BlockSize_64,8.082986527711774e-06
BlockSize_128,4.721384545426377e-06
BlockSize,0.0
x,0.0
Files,0.0
CompressionMethod,0.0
root,0.0
