,importance
BZip2,0.7093261802475418
PPMd,0.20711192938363926
filterOff,0.019834625348886088
mtOff,0.018680390762148183
BlockSize_1,0.015863922797583557
HeaderCompressionOff,0.010637962476327227
Files_0,0.006577035904545563
LZMA,0.004625919307225331
LZMA2,0.004069274656008654
x_0,0.0014514425688253569
Deflate,0.0008770773661265569
Files_80,0.0006398148459756508
Files_40,0.00019418782862607101
BlockSize_128,3.93804091340359e-05
Files_10,2.4449850784511068e-05
BlockSize_512,2.1382946481052465e-05
BlockSize_2,1.763454967675383e-05
BlockSize_2048,7.2864787205056375e-06
BlockSize_64,1.0227174389057473e-07
BlockSize_1024,0.0
BlockSize_256,0.0
root,0.0
BlockSize_4096,0.0
x,0.0
BlockSize_32,0.0
x_4,0.0
x_6,0.0
x_8,0.0
x_2,0.0
Files_100,0.0
BlockSize_16,0.0
BlockSize_8,0.0
BlockSize_4,0.0
BlockSize,0.0
Files_90,0.0
Files_70,0.0
Files_60,0.0
Files_50,0.0
Files_30,0.0
Files_20,0.0
Files,0.0
tmOff,0.0
CompressionMethod,0.0
x_10,0.0
