,importance
x_10,0.5684490584398942
x_8,0.14490696279373258
BZip2,0.11168748910414475
Deflate,0.11105046534118417
x_6,0.022388657397442353
PPMd,0.01864690952957793
LZMA2,0.010695397103234366
LZMA,0.008957895303099145
mtOff,0.000791303528445997
HeaderCompressionOff,0.0002945077546956368
BlockSize_1,0.00019504382720189872
tmOff,0.00018514667885437434
Files_0,0.00018458669192411445
filterOff,0.00017986248423196912
BlockSize_4,0.00017151595781688967
BlockSize_2,0.00014587204368052842
x_4,0.00014477744399652635
BlockSize_8,0.00012857318193332042
BlockSize_2048,6.720609069758895e-05
BlockSize_16,5.4167084369702195e-05
BlockSize_4096,5.3579738584310177e-05
BlockSize_32,4.52562926319614e-05
BlockSize_256,4.4736057650921776e-05
Files_80,4.350559508453882e-05
BlockSize_512,4.250208148038059e-05
Files_100,4.211405349616101e-05
Files_60,4.088366952441782e-05
Files_40,4.050280870234419e-05
Files_20,3.76579468053396e-05
Files_70,3.5268395770434066e-05
BlockSize_64,3.486407274097133e-05
BlockSize_1024,3.345503404973499e-05
Files_50,3.2790494667011064e-05
Files_30,3.205450244292955e-05
Files_10,3.1620083270357595e-05
Files_90,3.0073254280371127e-05
BlockSize_128,2.5986288910846596e-05
x_2,1.5527389409811785e-05
x_0,1.2224460339112404e-05
Files,0.0
CompressionMethod,0.0
BlockSize,0.0
x,0.0
root,0.0
