,importance
x_10,0.43977589594271116
BZip2,0.1710327255311907
Deflate,0.14657716938705198
x_8,0.10221722343399936
PPMd,0.08844508638164464
x_6,0.03854906916032365
x_0,0.008016441183638891
x_2,0.0019491747922760086
LZMA2,0.0009403679392430832
x_4,0.0007577146949541799
LZMA,0.0007376157730979952
mtOff,0.0005234623564487452
BlockSize_1,0.00022622541607234483
#yes,0.0001277192754990105
tmOff,4.782835438970157e-05
Files_0,3.08921114359667e-05
filterOff,2.303984323917881e-05
HeaderCompressionOff,1.5797664026367293e-05
BlockSize_256,3.523587756705202e-06
Files_50,1.6682062968169643e-06
Files_40,1.1579580952942708e-06
Files_60,2.0100660827681167e-07
Files_100,0.0
BlockSize_2048,0.0
Files_70,0.0
Files_80,0.0
Files_10,0.0
Files_20,0.0
Files_30,0.0
BlockSize_4096,0.0
BlockSize_1024,0.0
BlockSize_2,0.0
BlockSize_512,0.0
Files_90,0.0
BlockSize_64,0.0
BlockSize_32,0.0
BlockSize_16,0.0
BlockSize_8,0.0
BlockSize_4,0.0
BlockSize_128,0.0
