,importance
x_10,0.4571468663500544
x_8,0.3355576386063835
BZip2,0.0547974858378156
x_6,0.0535652379189002
BlockSize_16,0.03356819453055536
Deflate,0.015823301956260635
Files_60,0.012401490731736152
x_0,0.010356595611916087
x_4,0.0055552781203976
PPMd,0.00544473401989724
LZMA2,0.003325061700226008
Files_90,0.002741318006556817
filterOff,0.002070243112665551
BlockSize_4096,0.0019902751545278125
LZMA,0.0018254065888325605
Files_30,0.0014951644791343871
mtOff,0.0005801507260905443
BlockSize_2,0.00037110701500804534
BlockSize_1024,0.00036424842144252
BlockSize_1,0.00033905009091301917
x_2,0.0001701315008675075
BlockSize_8,9.744077327771523e-05
tmOff,8.21540756465295e-05
BlockSize_4,7.628507904881643e-05
Files_10,7.370076546988499e-05
BlockSize_128,7.139809674704929e-05
HeaderCompressionOff,4.275461914720322e-05
BlockSize_512,2.055676881426908e-05
BlockSize_256,1.8774612415839754e-05
BlockSize_2048,6.331395677318642e-06
Files_0,5.31917965713068e-06
BlockSize_64,4.9215624599025965e-06
Files_70,3.796044555047859e-06
Files_100,2.420223566770689e-06
BlockSize_32,2.177718651732998e-06
Files_80,1.228362947582397e-06
Files_40,8.874838062327335e-07
Files_50,7.301517058616747e-07
Files_20,1.426062236027184e-07
BlockSize,0.0
x,0.0
Files,0.0
CompressionMethod,0.0
root,0.0
