,importance
x_10,0.4403514250136623
BZip2,0.29395281894223035
Deflate,0.13286770472893755
x_8,0.05757291934241557
PPMd,0.04044704213111949
x_6,0.016144175372105992
LZMA,0.010535264828773738
LZMA2,0.005198685291019158
mtOff,0.0009926858806389904
#yes,0.0002832869227596054
tmOff,0.00023842090388131418
Files_0,0.0001818976224172539
BlockSize_4,0.0001460941032291937
filterOff,0.00014388266862297
BlockSize_1,0.00013460812913429715
BlockSize_2,7.543360817706133e-05
BlockSize_16,7.228453352876047e-05
x_4,6.822981554163821e-05
BlockSize_64,5.08632146591527e-05
Files_50,4.7161423892757366e-05
Files_10,4.651459010949067e-05
Files_40,4.5327131647539924e-05
Files_80,4.404320589713284e-05
HeaderCompressionOff,4.022102499257139e-05
Files_30,3.448620358838198e-05
Files_70,3.331752629716275e-05
BlockSize_2048,3.2087559376337764e-05
Files_60,3.184191129389567e-05
x_0,2.9270999747488485e-05
Files_20,2.7392267884419072e-05
BlockSize_8,2.3613141008499127e-05
Files_100,1.936777470031251e-05
BlockSize_4096,1.9291343134705232e-05
Files_90,1.575676712350698e-05
BlockSize_512,1.3047501788471567e-05
BlockSize_32,1.1899965835590549e-05
BlockSize_128,1.1505637876089547e-05
BlockSize_256,7.696134791799166e-06
x_2,4.614896407527976e-06
BlockSize_1024,3.819939751831789e-06
