,importance
BlockSize_1024,4.597978187906111e+16
BlockSize_2048,4.597978187906101e+16
BlockSize_1,4.597978187906079e+16
BlockSize_64,4.5979781879060664e+16
BlockSize_256,4.597978187906059e+16
BlockSize_128,4.597978187906054e+16
BlockSize_4096,4.59797818790604e+16
BlockSize_2,4.597978187906029e+16
BlockSize_16,4.5979781879060104e+16
BlockSize_8,4.59797818790601e+16
BlockSize_512,4.5979781879060056e+16
BlockSize_4,4.597978187905975e+16
BlockSize_32,4.5979781879059736e+16
Files_100,4.220873745654826e+16
Files_30,4.220873745654824e+16
Files_60,4.220873745654821e+16
Files_50,4.220873745654815e+16
Files_80,4.220873745654813e+16
Files_70,4.2208737456548104e+16
Files_40,4.220873745654776e+16
Files_10,4.22087374565477e+16
Files_0,4.2208737456547416e+16
Files_20,4.220873745654739e+16
Files_90,4.220873745654715e+16
BZip2,2.8815914560956736e+16
Deflate,2.881591456094674e+16
LZMA,2.8815914560943132e+16
LZMA2,2.8815914560942144e+16
PPMd,2.8815914560936028e+16
x_10,1.431869266182271e+16
x_8,1.4318692661811586e+16
x_6,1.4318692661805294e+16
x_2,1.4318692661799106e+16
x_4,1.431869266179863e+16
x_0,1.4318692661798346e+16
tmOff,6774339630105708.0
HeaderCompressionOff,6774339630104898.0
#yes,6774339630104829.0
mtOff,6774339630104525.0
filterOff,6774339630104180.0
