,importance
x_10,0.6170378302222064
BZip2,0.2069705298475528
Deflate,0.07236143981302158
x_8,0.06930441095541241
PPMd,0.02714445962834185
x_6,0.00605707412533216
x_4,0.00014339724356155555
mtOff,0.000127393531869502
LZMA2,0.0001233350798474698
LZMA,0.00011491708965469534
Files_0,5.7340069363558276e-05
#yes,5.351276334087566e-05
tmOff,5.331845487610396e-05
HeaderCompressionOff,4.4706821249101617e-05
filterOff,4.366485832155714e-05
BlockSize_4,3.1206735760125e-05
BlockSize_32,2.4142400282292654e-05
BlockSize_2,2.2272381136772008e-05
BlockSize_1,2.1878249377325843e-05
Files_20,2.0836543903246757e-05
Files_100,1.9031653147721537e-05
Files_60,1.8472502156054882e-05
BlockSize_8,1.8415125666681633e-05
BlockSize_4096,1.4985631703559e-05
Files_40,1.4658770998273706e-05
BlockSize_2048,1.3722886171427827e-05
Files_10,1.3592899023994264e-05
Files_50,1.3384240877369148e-05
BlockSize_16,1.2262325642031117e-05
Files_90,1.2261186487801721e-05
Files_30,1.1301425877113664e-05
x_0,1.065422325967731e-05
BlockSize_1024,1.0240084773980735e-05
Files_70,9.834903827759317e-06
BlockSize_256,9.564008981733589e-06
BlockSize_512,9.45359892200328e-06
Files_80,9.119530128277658e-06
BlockSize_64,8.178228944748351e-06
BlockSize_128,7.581853145609841e-06
x_2,5.618105852768814e-06
