,importance
x_10,0.3591244546494286
Deflate,0.21053376053418651
x_8,0.18658003299206563
x_6,0.17964188977046797
PPMd,0.04836326389110725
BZip2,0.00629935685480902
BlockSize_16,0.0016862442812349305
mtOff,0.0014504514533425982
Files_40,0.001362870092354532
LZMA2,0.000752270365988455
HeaderCompressionOff,0.0007349553889072313
Files_10,0.000715824203200429
tmOff,0.0006717530965475999
filterOff,0.0006648439214241184
LZMA,0.0005598185461818068
BlockSize_4,0.0002398730337178734
BlockSize_1,0.0002289041843976305
BlockSize_2,0.00010576770228715308
BlockSize_1024,8.215295835811565e-05
x_0,5.682299914407971e-05
x_4,4.688560501363129e-05
BlockSize_8,2.2163118515168492e-05
BlockSize_64,1.2545160133580364e-05
BlockSize_256,8.240557265669068e-06
BlockSize_2048,8.144088162722767e-06
Files_0,7.027278113494324e-06
BlockSize_32,6.551807192877516e-06
BlockSize_128,6.150422608435277e-06
Files_20,5.8193087176614325e-06
Files_60,5.741760883620783e-06
BlockSize_4096,5.211040618469865e-06
BlockSize_512,4.972051469144865e-06
x_2,4.2134621301553255e-06
Files_90,7.515510537073039e-07
Files_100,8.462277704300138e-08
Files_70,6.291429918871009e-08
Files_50,4.3807042434063744e-08
Files_80,4.077129778600035e-08
Files_30,3.975355370629269e-08
BlockSize,0.0
x,0.0
Files,0.0
CompressionMethod,0.0
root,0.0
