,importance
x_10,0.6163380771475212
BZip2,0.20874093453820117
Deflate,0.07173023085712343
x_8,0.06878372270037841
PPMd,0.02722106964503139
x_6,0.005985528448971731
LZMA2,0.00015516370246874554
LZMA,0.0001519523403996448
x_4,0.00014383727457947888
mtOff,0.0001376523187657465
tmOff,6.176583025342443e-05
Files_0,5.7074535487679565e-05
HeaderCompressionOff,5.2958969003312814e-05
filterOff,5.249195160838312e-05
BlockSize_4,3.0414790471048166e-05
BlockSize_32,2.4371049187944426e-05
Files_40,2.408316693766154e-05
BlockSize_2,2.2839602842969357e-05
BlockSize_1,2.2332103598223684e-05
Files_20,2.2053291514604387e-05
Files_60,2.0675816448971362e-05
Files_100,1.888165853102328e-05
BlockSize_8,1.8079375075322523e-05
BlockSize_2048,1.522480325048995e-05
BlockSize_4096,1.5136728946216652e-05
BlockSize_16,1.3978932134758619e-05
Files_90,1.3866115567521131e-05
Files_10,1.3652971987651858e-05
Files_50,1.3305479968001982e-05
BlockSize_1024,1.2250588733555823e-05
Files_30,1.1807054691351797e-05
Files_70,1.1658968707102756e-05
x_0,1.106635996690327e-05
BlockSize_256,1.052097091781009e-05
Files_80,9.584583239887112e-06
BlockSize_512,9.302904098911808e-06
BlockSize_64,9.298241069033864e-06
BlockSize_128,7.46515631068892e-06
x_2,5.6890260086529374e-06
BlockSize,0.0
x,0.0
Files,0.0
CompressionMethod,0.0
root,0.0
