,importance
BZip2,0.38915824248210507
x_10,0.25973516905330346
PPMd,0.12146289318246792
x_8,0.08886107926372427
Deflate,0.08630764184561426
x_6,0.049668481355704654
mtOff,0.0018076085349670542
BlockSize_1,0.000520768671943458
HeaderCompressionOff,0.00039144937370904915
tmOff,0.00036064125837355007
filterOff,0.0003398210080795079
BlockSize_4,0.0003256953338551351
LZMA,0.00016024227559454597
BlockSize_256,0.0001244423414307871
BlockSize_16,0.00012013900253179146
Files_40,9.262600847489493e-05
x_4,8.941250275131096e-05
LZMA2,8.28778958428879e-05
BlockSize_2048,5.432699143257032e-05
Files_90,5.034621831766222e-05
Files_10,4.147013288811904e-05
Files_20,3.9807211808450445e-05
Files_100,3.579898802313433e-05
Files_30,2.4323322946210725e-05
x_0,2.3615019296361655e-05
BlockSize_4096,2.354455683234911e-05
BlockSize_32,1.9027964495672333e-05
BlockSize_8,1.4069522634855595e-05
BlockSize_128,1.1578751697518272e-05
BlockSize_2,1.1099283743749425e-05
x_2,9.979096714712679e-06
BlockSize_1024,8.268003285234863e-06
Files_70,7.899055708207031e-06
Files_80,7.623623367153733e-06
Files_60,6.9112568553194755e-06
Files_0,5.672954440148086e-07
BlockSize_64,3.8375662228555616e-07
BlockSize_512,1.2460565869459338e-07
Files_50,3.95175420158238e-09
CompressionMethod,0.0
Files,0.0
BlockSize,0.0
x,0.0
root,0.0
