,importance
x_10,0.4079268180151286
BZip2,0.27416544166482393
Deflate,0.13167247722638878
x_8,0.0896716221074164
PPMd,0.05525019849507286
x_6,0.031054727610176962
LZMA2,0.003612087576466095
LZMA,0.002306269985081116
mtOff,0.0016975663692925652
Files_0,0.0002893360564415712
BlockSize_1,0.0002609324068665326
BlockSize_4,0.00023356971228029568
BlockSize_2,0.00021940104778127198
HeaderCompressionOff,0.00021697665222700815
tmOff,0.00018576210451090564
filterOff,0.00018434846317865573
BlockSize_8,0.00015030452486674949
x_4,0.0001080534397922103
BlockSize_2048,5.848186429025532e-05
Files_20,5.606573257975119e-05
Files_40,5.4945368376721776e-05
Files_10,4.4678227810415356e-05
Files_70,4.345270580141702e-05
BlockSize_128,4.2346969084792695e-05
Files_60,4.1554974344907256e-05
BlockSize_16,4.103011893635533e-05
Files_90,4.077045474258543e-05
Files_100,3.891547911864118e-05
BlockSize_256,3.8285281341659554e-05
Files_50,3.698226565174865e-05
Files_30,3.6416084116113135e-05
BlockSize_1024,3.554755175257101e-05
BlockSize_4096,3.426268530065893e-05
BlockSize_512,3.244885801152313e-05
Files_80,3.1846804797843825e-05
BlockSize_64,3.139049366658742e-05
BlockSize_32,3.0892465644440204e-05
x_0,1.4795006908077144e-05
x_2,8.99714993036151e-06
BlockSize,0.0
x,0.0
Files,0.0
CompressionMethod,0.0
root,0.0
