,importance
x_10,0.4408389004463677
BZip2,0.1835931045246529
Deflate,0.1692636021966865
x_8,0.10371820672255919
PPMd,0.05944573793232752
x_6,0.032118773037272834
LZMA2,0.0034423287817421846
LZMA,0.0029779839492161874
mtOff,0.0015466994622535472
#yes,0.0006884083989067258
BlockSize_1,0.0006059599876331593
filterOff,0.000268822454211246
tmOff,0.0002382027063707592
HeaderCompressionOff,0.00023119275847345575
Files_0,0.0002042438452369869
BlockSize_256,0.00012239129787913806
x_4,0.00010499326680688609
Files_40,8.450887813619985e-05
Files_60,8.33740195450318e-05
BlockSize_16,5.961199300136619e-05
BlockSize_64,5.676811069816605e-05
Files_50,3.601120536882186e-05
BlockSize_2,3.475718569029001e-05
x_0,3.162735318982314e-05
Files_20,2.8740880472883603e-05
BlockSize_32,2.513705680439892e-05
BlockSize_128,2.2487831349146578e-05
x_2,1.5588572381490028e-05
Files_10,1.5103331901563634e-05
Files_70,1.5006567265249929e-05
BlockSize_512,1.222359076138456e-05
Files_80,1.0723111725355859e-05
BlockSize_4,9.466568265155569e-06
Files_30,9.006019982964978e-06
Files_100,8.884064727300032e-06
BlockSize_1024,8.241963114005977e-06
BlockSize_2048,7.938279202086797e-06
Files_90,7.515049519796663e-06
BlockSize_4096,5.296244583914676e-06
BlockSize_8,2.4303537167016477e-06
