,importance
x_10,0.420651626073022
BZip2,0.2709257204687496
Deflate,0.12926335230904104
x_8,0.08525738609736529
PPMd,0.05170766174390838
x_6,0.030603426680968427
LZMA2,0.004399774964321683
LZMA,0.0029409292432719314
mtOff,0.0016948535716420797
Files_0,0.00027667953911854267
BlockSize_1,0.00025821557876095106
BlockSize_4,0.00022158531497684588
BlockSize_2,0.00021483701782610027
HeaderCompressionOff,0.00020529571321947166
filterOff,0.0001814011123602861
tmOff,0.00017681365148417003
BlockSize_8,0.00013964127366654822
x_4,0.00010328072386871417
Files_20,5.7468957783589214e-05
Files_40,5.456893187777613e-05
BlockSize_2048,4.836285644285219e-05
Files_10,4.559317005674781e-05
BlockSize_128,4.2974025676233525e-05
BlockSize_256,4.191454275236187e-05
BlockSize_16,3.958386880898949e-05
Files_50,3.8725993328833466e-05
Files_70,3.8586571280353846e-05
BlockSize_512,3.84793991832964e-05
BlockSize_1024,3.829892257886366e-05
Files_90,3.7757123270010604e-05
Files_100,3.6676685284843756e-05
Files_60,3.6652264205608184e-05
BlockSize_4096,3.5056455277725e-05
Files_80,3.502125063582717e-05
BlockSize_64,2.990422542675659e-05
BlockSize_32,2.9075220047095036e-05
Files_30,2.8429168743535914e-05
x_0,1.593497746105662e-05
x_2,8.454312305514199e-06
BlockSize,0.0
x,0.0
Files,0.0
CompressionMethod,0.0
root,0.0
