,importance
BZip2,0.3918253025256648
x_10,0.2607639422460763
PPMd,0.12054420850190871
x_8,0.08795964288755141
Deflate,0.08517732156959053
x_6,0.04887653193974678
mtOff,0.0017018964973221314
BlockSize_1,0.000592054444164563
#yes,0.0005760388969197056
BlockSize_4,0.0003335330069501021
filterOff,0.00023529597788854266
tmOff,0.00022436215005583828
LZMA,0.00019530150399381827
HeaderCompressionOff,0.00017972271171677644
LZMA2,0.0001171428334218499
BlockSize_16,0.00010866625747564763
x_4,9.016261650965741e-05
Files_40,8.958264013530645e-05
BlockSize_256,5.060882134911209e-05
BlockSize_2048,4.2386961248359146e-05
Files_100,4.0033604072284714e-05
Files_90,3.9074951627072945e-05
Files_10,3.672706990297776e-05
Files_20,3.318405220416466e-05
x_0,2.799764189789653e-05
Files_30,2.3347428391502975e-05
BlockSize_4096,2.2088107372211765e-05
BlockSize_32,1.6473615463361546e-05
BlockSize_8,1.48503791701479e-05
x_2,1.101736669198388e-05
BlockSize_2,1.0963659032378992e-05
BlockSize_1024,9.831012830783817e-06
BlockSize_128,9.747837969219679e-06
Files_60,7.923771478478762e-06
Files_80,6.398873957576148e-06
Files_70,5.6863550606452506e-06
Files_0,6.85338689973847e-07
BlockSize_64,2.5668482199726373e-07
Files_50,7.174267411043312e-09
BlockSize_512,8.540794536960111e-11
