,importance
BZip2,0.39184154060481563
x_10,0.25876340969013994
PPMd,0.11963612653219294
x_8,0.08821215365514395
Deflate,0.08648873421721029
x_6,0.050181321686703736
mtOff,0.0018577510226344292
BlockSize_1,0.0005525441459110715
HeaderCompressionOff,0.00039019530953636277
tmOff,0.0003632537104621027
filterOff,0.00035643798516622765
BlockSize_4,0.000327364823962882
LZMA,0.00017971865394879932
BlockSize_16,0.00011120219937599627
BlockSize_256,9.995806468706212e-05
Files_40,9.376026796745379e-05
x_4,9.029523820188666e-05
LZMA2,6.57031557416015e-05
BlockSize_2048,5.540781197285742e-05
Files_90,5.0855508311615334e-05
Files_20,4.2476646101863774e-05
Files_10,4.205444346316605e-05
Files_100,4.021776442286074e-05
Files_30,2.5287087917179867e-05
x_0,2.0012227388301457e-05
BlockSize_4096,1.9048034647821563e-05
BlockSize_32,1.7559325236228214e-05
BlockSize_8,1.4695789158569942e-05
x_2,1.1002845107903528e-05
BlockSize_128,9.817172632430472e-06
Files_80,8.455721060697809e-06
BlockSize_2,8.442414921914899e-06
Files_60,8.209872849259513e-06
Files_70,7.659897796853626e-06
BlockSize_1024,6.224071088534252e-06
Files_0,8.326043868558591e-07
BlockSize_64,2.642480722695286e-07
Files_50,4.050275710031115e-09
BlockSize_512,1.4993847089786771e-09
CompressionMethod,0.0
Files,0.0
BlockSize,0.0
x,0.0
root,0.0
