,importance
x_10,0.43911045265895265
BZip2,0.18553771356819931
Deflate,0.16616065603719862
x_8,0.10545962208829728
PPMd,0.06085290333367518
x_6,0.0314977559378452
LZMA,0.0034560037871469215
LZMA2,0.0032379276656832453
mtOff,0.0015110686001194448
BlockSize_1,0.0006920820471623252
#yes,0.000686513150247225
filterOff,0.0003085100916755628
HeaderCompressionOff,0.000242362271596805
tmOff,0.0002306902243066732
Files_0,0.00021977026868135632
x_4,0.0001058395832623627
BlockSize_256,9.957663249327856e-05
Files_60,9.501804371254041e-05
Files_40,6.36129989203818e-05
BlockSize_16,6.334246706317441e-05
BlockSize_64,5.5932995189067336e-05
Files_50,3.904137808767249e-05
BlockSize_2,3.799377926086101e-05
x_0,2.940319320756945e-05
Files_20,2.740195799126003e-05
BlockSize_32,2.6235700938350004e-05
BlockSize_128,2.1233803285458565e-05
Files_70,1.5325798815221306e-05
BlockSize_512,1.5245558687170085e-05
x_2,1.425857451040383e-05
Files_10,1.3555197766810178e-05
Files_80,1.1557122928459304e-05
BlockSize_1024,1.0423344875088695e-05
Files_90,1.0090870167750596e-05
BlockSize_4,9.188691584160923e-06
Files_30,8.081647785992994e-06
Files_100,8.015572532491769e-06
BlockSize_2048,7.30302378433502e-06
BlockSize_4096,5.535600246770087e-06
BlockSize_8,2.7547321156515337e-06
