,importance
x_10,0.44029586521839575
BZip2,0.29402723708267353
Deflate,0.1326685451497834
x_8,0.057553153468238964
PPMd,0.042008590614935996
x_6,0.016348708438092642
LZMA,0.009744352653245416
LZMA2,0.004445557984432521
mtOff,0.0010619052798826287
HeaderCompressionOff,0.00020262025264381825
filterOff,0.00019846207326267522
Files_0,0.0001798196641642154
tmOff,0.0001793325001515146
BlockSize_4,0.0001432926092115209
BlockSize_1,0.00012397834842587993
BlockSize_64,9.252260497579863e-05
BlockSize_16,8.895428086698091e-05
BlockSize_2,8.891191157877639e-05
x_4,5.063105438700091e-05
Files_10,4.49599770198158e-05
Files_50,4.028391414374869e-05
Files_40,3.925680104159627e-05
Files_30,3.5760538094005046e-05
Files_80,3.5306644937721206e-05
Files_70,3.147347722581935e-05
Files_60,2.9518830900147268e-05
Files_20,2.814949265490045e-05
x_0,2.8072417378708792e-05
BlockSize_8,2.6039880067890748e-05
BlockSize_4096,2.451765192154095e-05
Files_100,2.3217886528830904e-05
BlockSize_256,2.215647192443426e-05
BlockSize_2048,1.6980873427132276e-05
Files_90,1.5836651902373377e-05
BlockSize_32,1.4478264941357493e-05
x_2,1.3081662184111955e-05
BlockSize_512,1.2890967879445453e-05
BlockSize_128,1.121130629573762e-05
BlockSize_1024,4.3651001816123706e-06
x,0.0
BlockSize,0.0
Files,0.0
CompressionMethod,0.0
root,0.0
