,importance
x_10,0.5761542705284541
LZMA,0.1321817682872434
PPMd,0.0837240649937889
BZip2,0.06807384095108308
Deflate,0.0653400351077844
x_8,0.02856509962071465
x_6,0.025216444660785275
LZMA2,0.018503799216370242
mtOff,0.00036119735707898406
BlockSize_1,0.00018668068750739113
filterOff,0.00016408072386252102
BlockSize_4,0.00014898673501562328
tmOff,0.00014093227350121806
HeaderCompressionOff,0.00011833553309277875
x_4,0.00011747625545334455
BlockSize_256,9.996482442594519e-05
Files_0,8.644391904445157e-05
Files_100,8.477699788882099e-05
BlockSize_8,8.371538012649462e-05
Files_70,7.009594402545712e-05
BlockSize_2,5.380877179644088e-05
BlockSize_1024,5.111382819829903e-05
Files_60,4.164682523460973e-05
Files_10,4.1093804177847436e-05
BlockSize_128,4.1089051046709346e-05
BlockSize_16,3.6870334107936756e-05
BlockSize_4096,3.6754357402260674e-05
Files_30,3.380714498704472e-05
BlockSize_64,3.314440564625157e-05
BlockSize_2048,3.310077564864014e-05
BlockSize_32,3.0489523230231375e-05
BlockSize_512,2.7033317625285384e-05
Files_90,2.4269030913637238e-05
Files_50,2.373385044172711e-05
Files_20,1.9920316359151677e-05
Files_40,1.7563405503240616e-05
Files_80,1.707753153120894e-05
x_0,1.216742147407572e-05
x_2,3.3063074283526455e-06
BlockSize,0.0
x,0.0
Files,0.0
CompressionMethod,0.0
root,0.0
