,importance
compressionLrzip,0.5869036440947665
compressionBzip2,0.3995040003534606
encryption,0.005318228903316205
level1,0.00452357011736279
compressionGzip,0.001895526651271236
compression,0.0008706870975873438
level7,0.00040869011800920383
level8,0.00016136344067019611
compressionLzo,0.00014158307788819346
level2,0.00010714625269451331
level9,7.281553466342398e-05
unlimitedWindowSize,4.683869868454529e-05
level5,3.5332564241047094e-05
disableCompressibilityTesting,8.202288905831259e-06
level6,1.0752459160793011e-06
level4,7.214334087786826e-07
level3,5.741271535596241e-07
level,0.0
compressionZpaq,0.0
root,0.0
