,importance
compressionZpaq,0.5766482896169607
level8,0.18373514056931053
level9,0.17203452938767694
level1,0.017234307215069654
compressionLrzip,0.017098342316463632
level2,0.01224031832766638
level3,0.00755308355620377
level7,0.004932139004365014
compressionBzip2,0.002028256121426626
level6,0.0017377634945959582
level5,0.0016435879797181232
#yes,0.0013757282426479075
level4,0.001142495996539383
compressionGzip,0.00035991157275132735
disableCompressibilityTesting,0.00016101362139789413
encryption,6.011051227446423e-05
unlimitedWindowSize,1.2965965727640777e-05
compression,1.2596277167992725e-06
compressionLzo,7.568714873619339e-07
