,importance
compressionZpaq,0.5003740223002802
level9,0.1701914728150252
level8,0.1626996701921664
level1,0.044621672348787965
compressionLrzip,0.031988856644918615
level4,0.03182888671592642
level6,0.02258442357077951
level3,0.009455440886733953
level5,0.008822454971578084
level7,0.006895965634957945
level2,0.004956851402998043
compressionBzip2,0.004952805289793806
compressionGzip,0.0006002534273782926
encryption,2.047206246233199e-05
compressionLzo,3.146901991739145e-06
compression,2.462681677047211e-06
unlimitedWindowSize,8.047593396490691e-07
disableCompressibilityTesting,3.373932050156533e-07
level,0.0
root,0.0
