,importance
compressionZpaq,0.5152917821525046
level8,0.2404961434238749
level9,0.15801970472764754
level3,0.017960951132918672
level2,0.017103810321537186
compressionLrzip,0.01591082999288256
level1,0.013525205063333833
level7,0.007205788474221768
level4,0.004478891850554815
level5,0.003685409738409108
level6,0.0028456865967518706
compressionBzip2,0.002602801872818991
unlimitedWindowSize,0.00036249155894214446
compressionGzip,0.0003003162754902988
disableCompressibilityTesting,0.00012693952081664978
compressionLzo,5.3982495492296545e-05
encryption,2.917602127829013e-05
compression,8.878052452241342e-08
level,0.0
root,0.0
