,importance
compressionZpaq,0.5119689703190441
level8,0.1935366710927116
level9,0.18500203863126793
level1,0.024134596246840615
compressionLrzip,0.020636354848773825
level2,0.017826435905335412
level3,0.017683776137028456
level7,0.011122850127560882
level6,0.0052555765910474814
level5,0.004251974803963878
level4,0.004028823888125916
compressionBzip2,0.0033016520465780235
disableCompressibilityTesting,0.0005513317348812925
compressionGzip,0.0005105253969817881
encryption,0.00016957604640248665
unlimitedWindowSize,1.4096760781179933e-05
#yes,2.237460291059874e-06
compression,1.33071179571791e-06
compressionLzo,1.1812505883740221e-06
