,importance
compressionBzip2,0.5388941566758728
compressionLrzip,0.4411201084819522
encryption,0.009256059315201227
level1,0.005026038237804976
compression,0.0031891102540623126
level5,0.000938243131397363
compressionGzip,0.000592916046804968
unlimitedWindowSize,0.0005712624684846385
disableCompressibilityTesting,0.0001553976468123029
level7,0.00013966985253122412
level8,6.8388657873105e-05
level9,4.323261264541997e-05
level4,3.576933120939004e-06
level2,8.620281077067203e-07
level6,3.85110593067672e-07
level3,3.141689897797411e-07
compressionLzo,2.783777461032836e-07
level,0.0
compressionZpaq,0.0
root,0.0
