,importance
compressionZpaq,0.5193984247643157
level8,0.20191004916506233
level9,0.18657799633338068
level3,0.019436225623155164
level2,0.017978558444008273
compressionLrzip,0.016299291322494937
level1,0.011345076124376333
level7,0.008359175346878115
level5,0.005428131474386651
level4,0.005406255612926526
compressionBzip2,0.002732831973161139
level6,0.0024117883892004637
unlimitedWindowSize,0.0022094922730465307
compressionGzip,0.00032919856987006254
disableCompressibilityTesting,9.304881050140901e-05
compressionLzo,5.473967827075556e-05
encryption,2.2340677447896892e-05
#yes,7.245843388726066e-06
compression,1.2957412819114408e-07
