,importance
compressionZpaq,0.5476291971599813
level9,0.1894180762068091
level8,0.1717876892155485
level2,0.01832104204601391
level3,0.018100255031847493
level1,0.016645497067337013
compressionLrzip,0.014792996682854918
level7,0.008305375815491657
level6,0.004190536192430402
level4,0.0037735508055143437
compressionBzip2,0.0030633693495722824
level5,0.0026897674289058644
compressionGzip,0.0005611653647953816
encryption,0.0005308340412841525
#yes,0.00010639905451755212
disableCompressibilityTesting,6.678151394380339e-05
unlimitedWindowSize,1.4674203506406532e-05
compression,1.4832102516413952e-06
compressionLzo,1.3096093943804352e-06
