,importance
compressionZpaq,0.7255692597241244
compressionLrzip,0.18387940139170322
compressionBzip2,0.0575595643901146
level1,0.018625289784088096
compressionGzip,0.009269424167121483
level3,0.0020308259494864547
level6,0.0017431070555304373
encryption,0.0005892691211454688
level5,0.00028083754125275207
disableCompressibilityTesting,0.00015479256713758782
compression,8.880892963445077e-05
compressionLzo,7.463877253935882e-05
unlimitedWindowSize,5.610657134567065e-05
level4,5.528483705509053e-05
level7,1.0034117760508832e-05
level9,9.472274561630169e-06
level8,2.561214394518031e-06
level2,1.3215910040546332e-06
level,0.0
root,0.0
