,importance
compressionZpaq,0.6540784204581325
level9,0.19624226425649766
level8,0.08998592062103358
level1,0.013224013771019753
level7,0.008626061801293798
compressionLrzip,0.008394549904371839
level5,0.007724989376196098
level3,0.006718310190985171
encryption,0.006077753971170899
level2,0.0027810642606501063
level4,0.002221741315169065
unlimitedWindowSize,0.0014523039489180859
compressionBzip2,0.0012153786662868627
disableCompressibilityTesting,0.000993913486324711
compressionGzip,0.00024860380999795105
level6,1.364990307065565e-05
compressionLzo,5.923667269737632e-07
compression,4.6789215447828083e-07
level,0.0
root,0.0
