,importance
compressionZpaq,0.5042714228593128
level8,0.22803071211966536
level9,0.18905657923192862
level3,0.015383451464898381
compressionLrzip,0.014566562211426933
level2,0.012581400096864403
level1,0.009062381979580699
level7,0.008617054784025599
level4,0.007465365059528886
level5,0.004326021235703048
level6,0.003674768554745116
compressionBzip2,0.0024767979089377725
compressionGzip,0.0003525707826977334
disableCompressibilityTesting,0.00010235507059722315
encryption,3.1470339091997965e-05
unlimitedWindowSize,7.703145098657875e-07
compressionLzo,2.0305512567747544e-07
compression,1.1293136009832532e-07
level,0.0
root,0.0
