,importance
compressionZpaq,0.5099597777028538
level8,0.22650474995123768
level9,0.17249984990538128
compressionLrzip,0.016806753773721927
level3,0.016624680363819026
level2,0.013331518675354445
level1,0.011208530346218076
level7,0.009406203831576719
level4,0.007229082467432437
level5,0.007087681672876341
level6,0.004909937007692945
compressionBzip2,0.002743249981377068
unlimitedWindowSize,0.0011849892401127227
compressionGzip,0.00028044924629534805
disableCompressibilityTesting,0.00010394449673930563
compressionLzo,8.228320426535602e-05
encryption,2.7604148287554228e-05
#yes,8.649330848667647e-06
compression,6.465390904524672e-08
