,importance
compressionZpaq,0.558158216804315
level8,0.17107913608151926
level9,0.16725175127717373
level3,0.030418271774860745
level2,0.02759699956956235
level1,0.021007729883999814
compressionLrzip,0.01655459656630551
level7,0.004220699600457997
compressionBzip2,0.0026231210665725356
compression,0.0005354775135476734
compressionLzo,0.0003024153068162822
compressionGzip,7.771970602799643e-05
disableCompressibilityTesting,7.71673248030704e-05
encryption,6.329575655595777e-05
unlimitedWindowSize,1.59679217276492e-05
#yes,9.153437786234568e-06
level6,6.839204789128597e-06
level4,1.4412031791247756e-06
level5,0.0
