,importance
compressionZpaq,0.5469855721677491
level9,0.27172291866786985
level7,0.05724551256366812
level3,0.04049327569272015
encryption,0.038365728507895096
disableCompressibilityTesting,0.015526620420574221
unlimitedWindowSize,0.011701410996084773
compressionLrzip,0.008052225201361205
level5,0.003695948545539202
compressionBzip2,0.0024299790658623877
compressionLzo,0.0017294393415930468
level2,0.0014008441565860254
compressionGzip,0.00048130193437714456
level4,0.00016922273811959232
level1,0.0
level6,0.0
level,0.0
level8,0.0
compression,0.0
root,0.0
