,importance
compressionZpaq,0.629008249971001
level5,0.0872084865312404
level4,0.060217493852016614
level6,0.05722127491927994
level2,0.031130744509789428
level3,0.02727373844985701
level7,0.021945975965750885
compressionLrzip,0.0201223113439331
level1,0.020048951948066284
encryption,0.011808435846811403
compressionBzip2,0.011772961853755105
compressionLzo,0.009627010096666581
unlimitedWindowSize,0.007057259273644842
compressionGzip,0.0052205772791406434
level8,0.00030634556790969537
level9,2.791308829332737e-05
disableCompressibilityTesting,2.269502843665342e-06
level,0.0
compression,0.0
root,0.0
