,importance
compressionZpaq,0.5149792710792098
level8,0.19897409762587326
level9,0.192653151881097
level1,0.019280991594044127
compressionLrzip,0.016917047032391705
level3,0.0141106147755288
level2,0.013313216933747152
level7,0.00990773915974017
level5,0.005443832458676427
level6,0.005152320861598555
level4,0.004491832901499893
compressionBzip2,0.0027721523495970735
#yes,0.0011132876481514014
compressionGzip,0.0004187091342406295
disableCompressibilityTesting,0.00032782728755810557
encryption,0.00011684747784200633
unlimitedWindowSize,2.4975680434965463e-05
compressionLzo,1.144239611973346e-06
compression,9.398791570393533e-07
