,importance
compressionZpaq,0.5087625385076605
level8,0.21747173786745874
level9,0.18893323534724407
level1,0.023312044953262175
level2,0.019033296857763032
level3,0.018749165223340688
compressionLrzip,0.015322782536147547
level7,0.005169529129762182
compressionBzip2,0.0025763334843749847
compressionGzip,0.00035150558333471555
disableCompressibilityTesting,0.00013950345489980356
level6,0.00012792365648478933
encryption,3.384218393221944e-05
level4,8.01181524356173e-06
level5,7.2880513620035754e-06
#yes,7.206725074502425e-07
unlimitedWindowSize,3.0651074805084863e-07
compression,2.3416447342746764e-07
compressionLzo,0.0
