,importance
compressionZpaq,0.5116564997896794
level8,0.19967774502280455
level9,0.18561219609466414
level1,0.024010176373974266
compressionLrzip,0.018438914876627428
level2,0.01645344454145071
level3,0.01425339173952305
level7,0.009891783487912593
level6,0.005505470493915526
level4,0.0052253247495193805
level5,0.004912706805271927
compressionBzip2,0.0028264006319048754
disableCompressibilityTesting,0.0005724229637488364
encryption,0.0004880009189106079
compressionGzip,0.0004474464204825961
unlimitedWindowSize,2.5446680517154143e-05
compression,1.476340302956826e-06
compressionLzo,1.1520687900544094e-06
level,0.0
root,0.0
