,importance
compressionZpaq,0.5931250156696641
level8,0.17853308573434407
level9,0.15030860913942634
level3,0.025158321922195893
compressionLrzip,0.019261148157887147
level2,0.011761157362712315
level1,0.011389080422334701
level7,0.004533457058402989
compressionBzip2,0.003037221457849313
#yes,0.001398577283706915
level5,0.0005769091362612321
compressionGzip,0.0005524745442870517
level6,0.00018037787608148162
disableCompressibilityTesting,0.00012592832748244018
encryption,3.1069962445446667e-05
unlimitedWindowSize,1.3047648646202894e-05
level4,1.1189440446921127e-05
compressionLzo,1.6730615527013268e-06
compression,1.6557942726663471e-06
