,importance
compressionZpaq,0.5607943238688057
level9,0.20567419276492252
level8,0.15436171924465816
level2,0.01916897352905341
level1,0.01760335257198921
level3,0.015561647192821618
compressionLrzip,0.014000679372091523
level7,0.004974411230102568
compressionBzip2,0.0029524985036133494
encryption,0.002743855893465884
level5,0.0007228828630231378
level6,0.0006859580687580522
compressionGzip,0.0005946507668951112
disableCompressibilityTesting,9.798691583999089e-05
level4,2.9225441485990803e-05
#yes,2.6883391795644908e-05
unlimitedWindowSize,4.174162303907717e-06
compression,1.761799535401882e-06
compressionLzo,8.224188388496123e-07
