,importance
compressionZpaq,0.589925960905861
level8,0.18101065424519783
level9,0.14174818842303571
level3,0.024603412218230154
compressionLrzip,0.022061047290172907
level1,0.013765338923922881
level2,0.011458886707942257
level7,0.006548976424096593
compressionBzip2,0.00373109733583325
level6,0.0015100629755137964
#yes,0.0014874151446516452
level5,0.0007862233571024814
compressionGzip,0.0006688471463737552
level4,0.00043405316587221717
disableCompressibilityTesting,0.0002160840805773989
encryption,2.9711473581021188e-05
unlimitedWindowSize,1.0090618426378155e-05
compressionLzo,2.0847181571027453e-06
compression,1.86484545161271e-06
