,importance
compressionLrzip,0.5776480942693775
compressionBzip2,0.40794975343083373
#yes,0.0049778413898918005
encryption,0.0037577384516748794
level1,0.0033326580349617445
compressionGzip,0.0014485736962803204
level9,0.0003949603941843654
level2,0.00014709541134730732
level7,0.0001320873218922637
level8,9.950078575765766e-05
compression,7.224175757928938e-05
level5,1.9809868593228843e-05
disableCompressibilityTesting,7.4119270155530824e-06
compressionLzo,5.836015456284518e-06
unlimitedWindowSize,4.348124005121951e-06
level4,9.327895290743992e-07
level6,6.135868510634417e-07
level3,5.02744768821777e-07
