,importance
compressionZpaq,0.5773225285916603
level9,0.18171552880038358
level8,0.17082902957227108
compressionLrzip,0.01759818030775357
level1,0.015978996739749358
level2,0.013094391792790133
level3,0.010666613949723208
level7,0.005438459435626754
compressionBzip2,0.00208082608490235
level5,0.0017140347548677832
level4,0.001319580933655503
level6,0.000777249499615392
#yes,0.0004967078297772984
disableCompressibilityTesting,0.0004957480162504846
compressionGzip,0.00035220049285723814
encryption,0.00010852685336858399
unlimitedWindowSize,9.17136094065676e-06
compression,1.1752449339201902e-06
compressionLzo,1.0497388727828338e-06
