,importance
compressionZpaq,0.5495559287591283
level9,0.19523497911464124
level8,0.1655012573983568
level2,0.020234750769166775
level3,0.019627266228284097
level1,0.01756900748303944
compressionLrzip,0.01513788223914693
level7,0.006892570761247133
compressionBzip2,0.002925272476655807
level6,0.0022310605764303986
level4,0.002096090632745581
level5,0.0017727916038388102
compressionGzip,0.0005119502421942775
encryption,0.0003967314777457875
#yes,0.00023778571316305632
disableCompressibilityTesting,5.649987524626621e-05
unlimitedWindowSize,1.5542343925072562e-05
compressionLzo,1.3995480519102047e-06
compression,1.2327569922386697e-06
