,importance
compressionZpaq,0.5420317010255439
compressionBzip2,0.37542229349929496
compressionLrzip,0.0708049950642951
level2,0.005225816103273209
compressionGzip,0.002574885561284821
level8,0.0015027171216309427
encryption,0.001023201102895768
level9,0.0006065836860776458
compression,0.0002812666621514849
unlimitedWindowSize,0.00022088548374713394
disableCompressibilityTesting,0.00018763138973468236
level3,0.00010584220764181247
compressionLzo,9.679187406901544e-06
level6,2.5019050216053503e-06
level4,0.0
level5,0.0
level7,0.0
level1,0.0
level,0.0
root,0.0
