,importance
compressionZpaq,0.5956981336832687
level8,0.18555468712458137
level9,0.1295028372284784
level3,0.028159919865018906
compressionLrzip,0.022624727695445688
level2,0.012465548717990972
level1,0.01224316120153842
level7,0.005719598406361059
compressionBzip2,0.003840545928835848
level6,0.0013609778119338205
#yes,0.0011524732089219984
compressionGzip,0.0006997627489030486
level5,0.00038826648806723817
level4,0.0002801353218867228
unlimitedWindowSize,0.00017462854161525693
disableCompressibilityTesting,9.877731186357905e-05
encryption,3.183251099174505e-05
compressionLzo,2.1443643696891794e-06
compression,1.8418399274064763e-06
