,importance
compressionZpaq,0.5592488214332358
level9,0.19340697163695286
level8,0.14763029509170542
level2,0.015814218538530662
level7,0.015606742734015912
compressionLrzip,0.014369791832516264
level1,0.014061632020971352
level3,0.011592113020267837
level6,0.009040236145994225
level5,0.00759806910317263
level4,0.0073659417747974154
compressionBzip2,0.003468731427996356
compressionGzip,0.0006021105550087385
encryption,0.00010399323925385896
disableCompressibilityTesting,5.895057040580323e-05
unlimitedWindowSize,2.781595819361862e-05
compressionLzo,1.811570787052679e-06
compression,1.7533461943185471e-06
level,0.0
root,0.0
