,importance
compressionZpaq,0.5917123813399022
level8,0.16826917192281274
level9,0.11461843627685224
level2,0.024338137724441364
level1,0.02325985713605169
level3,0.018867479636580423
compressionLrzip,0.017852939073889188
level7,0.014589476745971627
level4,0.009670949098345242
level5,0.005992679842758946
encryption,0.004218545375195535
compressionBzip2,0.0034624620536027237
level6,0.0026016663639283275
compressionGzip,0.000528232945870937
disableCompressibilityTesting,1.206393077510099e-05
unlimitedWindowSize,2.210549646583335e-06
compressionLzo,1.7866339170247745e-06
compression,1.523349458199345e-06
level,0.0
root,0.0
