,importance
compressionZpaq,0.7135612992579325
compressionLrzip,0.18928024388821546
compressionBzip2,0.062337025374187074
level1,0.019613771989398895
compressionGzip,0.010494429059281711
level3,0.0018449468078230596
level6,0.0017182871468491346
encryption,0.0006430798190655655
level5,0.00022924286964506212
compression,0.00013992200420326413
compressionLzo,3.6637383250057146e-05
disableCompressibilityTesting,3.2789975436488113e-05
unlimitedWindowSize,2.1563283137321243e-05
level9,1.5498758050387584e-05
level7,1.4164346216419546e-05
level4,1.2157024048140526e-05
level8,3.788431472914837e-06
level2,1.152581786485752e-06
level,0.0
root,0.0
