,importance
compressionZpaq,0.4757680446485964
compressionBzip2,0.32103697139088
compressionLrzip,0.06906731305230782
level3,0.057178735292136025
compression,0.04956267109978838
compressionGzip,0.009099008470464277
compressionLzo,0.007405252021119554
level2,0.00339918432151911
level9,0.0031905326599018825
disableCompressibilityTesting,0.001488446456326335
encryption,0.0013134206464455358
level8,0.0008319385346766529
unlimitedWindowSize,0.0006555322089381245
level6,2.949196900044984e-06
level1,0.0
level4,0.0
level5,0.0
level7,0.0
level,0.0
root,0.0
