,importance
compressionZpaq,0.6168663487166774
level9,0.3233949060042542
level1,0.04585330105361088
compressionLrzip,0.010005050582857026
compressionBzip2,0.002725740179497261
compressionGzip,0.0004953420660168457
level2,0.00024078284098773015
disableCompressibilityTesting,0.00015082838816751472
#yes,7.838792211432537e-05
level6,6.851151392770175e-05
level3,6.746825374535752e-05
encryption,3.486746071606323e-05
level5,1.3743808730780781e-05
compression,1.921582552928842e-06
compressionLzo,1.2963023101952562e-06
level4,1.0080796214792277e-06
unlimitedWindowSize,3.7322423480397997e-07
level7,1.1948098560323345e-07
level8,2.538991747107631e-09
