,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,46,False,None,DecisionTree,0.1,False,2024-02-01 22:33:40.398938,2024-02-01 22:35:00.946654
10,distBased,1.0,46,False,None,DecisionTree,0.2,False,2024-02-01 22:35:00.949333,2024-02-01 22:38:21.873543
20,distBased,1.0,46,False,None,DecisionTree,0.3,False,2024-02-01 22:38:21.878901,2024-02-01 22:42:24.012447
30,distBased,1.0,46,False,None,DecisionTree,0.4,False,2024-02-01 22:42:24.016955,2024-02-01 22:46:30.782637
40,distBased,1.0,46,False,None,DecisionTree,0.5,False,2024-02-01 22:46:30.787064,2024-02-01 22:51:07.665387
50,distBased,1.0,46,False,None,DecisionTree,0.6,False,2024-02-01 22:51:07.669813,2024-02-01 22:55:50.017790
60,distBased,1.0,46,False,None,DecisionTree,0.7,False,2024-02-01 22:55:50.022258,2024-02-01 23:00:44.996664
70,distBased,1.0,46,False,None,DecisionTree,0.8,False,2024-02-01 23:00:45.001168,2024-02-01 23:05:49.685169
80,distBased,1.0,46,False,None,DecisionTree,0.9,False,2024-02-01 23:05:49.689531,2024-02-01 23:11:53.104431
90,distBased,1.0,46,False,None,DecisionTree,,,2024-02-01 22:33:40.397467,2024-02-01 23:11:53.109443
100,divDistBased,1.0,46,False,None,DecisionTree,0.1,False,2024-02-01 23:11:55.443094,2024-02-01 23:12:59.282533
110,divDistBased,1.0,46,False,None,DecisionTree,0.2,False,2024-02-01 23:12:59.287123,2024-02-01 23:15:27.670414
120,divDistBased,1.0,46,False,None,DecisionTree,0.3,False,2024-02-01 23:15:27.675650,2024-02-01 23:18:19.877285
130,divDistBased,1.0,46,False,None,DecisionTree,0.4,False,2024-02-01 23:18:19.882647,2024-02-01 23:21:36.872837
140,divDistBased,1.0,46,False,None,DecisionTree,0.5,False,2024-02-01 23:21:36.877500,2024-02-01 23:25:18.574043
150,divDistBased,1.0,46,False,None,DecisionTree,0.6,False,2024-02-01 23:25:18.578813,2024-02-01 23:29:16.502172
160,divDistBased,1.0,46,False,None,DecisionTree,0.7,False,2024-02-01 23:29:16.506847,2024-02-01 23:33:48.286442
170,divDistBased,1.0,46,False,None,DecisionTree,0.8,False,2024-02-01 23:33:48.292422,2024-02-01 23:38:33.968716
180,divDistBased,1.0,46,False,None,DecisionTree,0.9,False,2024-02-01 23:38:33.974169,2024-02-01 23:44:00.799865
190,divDistBased,1.0,46,False,None,DecisionTree,,,2024-02-01 23:11:55.441886,2024-02-01 23:44:00.804423
