,importance
pre_0,0.24650293633884313
CGSolver,0.17638312353174138
post_0,0.17054720038409182
pre_1,0.15597284849076265
post_1,0.1386000939302781
cells_50,0.014217703169240129
cells_51,0.013769009845355451
LoopSolver,0.012661862691778486
cells_55,0.012271868003266094
SeqGS,0.011904508513427068
cells_54,0.010950119616735709
SeqSOR,0.009174745180928654
GradientSolver,0.007909846368333372
cells_53,0.005370465067069166
post_6,0.0037850075129112885
BiCGSTABSolver,0.0024148002536433905
post_2,0.0021623786020154257
pre_6,0.001891818598747515
cells_52,0.0008020116987510416
post_5,0.0007216297878969533
pre_5,0.0006869483947072232
post_4,0.0004240737138490538
pre_2,0.00041733708694560067
pre_4,0.00029382594867799673
post_3,0.00016383727000310463
pre_3,0.0
#yes,0.0
