,importance
CGSolver,0.2244975188662465
pre_0,0.19944929310187132
pre_1,0.1420731643617098
post_0,0.13695500333566993
post_1,0.11313180488998646
cells_55,0.027950806694171437
LoopSolver,0.026888580507678273
cells_50,0.025918506079014653
cells_51,0.019712017647641987
SeqSOR,0.015377995747091379
SeqGS,0.014014594809415217
cells_54,0.006880962770154666
BiCGSTABSolver,0.006747408108572881
pre_2,0.005913641357407668
post_6,0.005280840738183229
cells_52,0.005163077381036447
GradientSolver,0.0050532956787420705
cells_53,0.004042657934301877
post_2,0.003528032656718953
pre_6,0.0032048291148834974
pre_3,0.002313986115276257
post_4,0.0018621088082185996
pre_4,0.0014139038884839162
pre_5,0.0010336720453166983
post_3,0.0009920642730540117
post_5,0.0006002330891523435
#yes,0.0
