,importance
post_0,0.23288224766116877
CGSolver,0.21914881867507727
pre_1,0.14748010934572808
pre_0,0.12811287968591037
post_1,0.08286946517952806
cells_55,0.03657571424126547
cells_50,0.025444597828297947
cells_51,0.016165070832313368
LoopSolver,0.014879980709759443
GradientSolver,0.013746270896536558
SeqSOR,0.011788568643288064
SeqGS,0.0111639329780963
cells_52,0.008887180620866086
post_6,0.007200556496225177
cells_54,0.00625263333200466
cells_53,0.006191850319045625
post_2,0.005647803401884989
BiCGSTABSolver,0.004756553172784617
pre_2,0.003997175156303427
pre_6,0.003926345796182009
post_5,0.0027881345051918643
post_3,0.002688331964087677
pre_5,0.0022972172198634493
pre_3,0.002077037117796859
pre_4,0.0016587746085843778
post_4,0.0013727496122094953
#yes,0.0
