,importance
post_0,0.28319528066181454
pre_1,0.2633160522773726
pre_2,0.1385527312504329
cells_50,0.09284172420132002
post_5,0.05134914444244339
LoopSolver,0.039863123945141125
cells_51,0.025775603621933593
post_1,0.022369099810862495
CGSolver,0.018083898476327485
cells_53,0.012228978798492683
SeqSOR,0.011822751072707725
cells_54,0.010062064786937608
SeqGS,0.008373129250670394
cells_55,0.006648349319856282
BiCGSTABSolver,0.006162541635550966
cells_52,0.005408195811789029
GradientSolver,0.002417126309063768
post_3,0.0008120829921098538
post_2,0.0007181213351736365
post_4,0.0
Cells,0.0
post_6,0.0
root,0.0
PostSmoothing,0.0
Precon,0.0
pre_5,0.0
pre_4,0.0
pre_3,0.0
pre_0,0.0
PreSmoothing,0.0
Solver,0.0
pre_6,0.0
